0.1	0.001	-1
0.4	1.98218082797576	-489.548990792602
0.106026886910552	1.97626003688834	-500
0.106109310489888	0.0172277821404883	-495.837492031733
0.4	0.00507484599093432	-500
0.396890107003529	2	-1
0.4	0.0411877903260842	-4.01837494308512
0.1	2	-1
0.270918861495852	1.34784022066477	-427.8403351646
0.322152532548479	1.0128715639535	-23.6368648849427
0.163649858515057	1.00034159074585	-89.5880163353766
0.248618594912892	0.001	-122.382821492023
0.394560412076494	0.683680392047233	-278.175419722188
0.253664879284403	0.168515878139983	-388.391882789477
0.115636343495813	0.974866948399969	-354.111584356431
0.257471409615691	1.90061255365609	-166.410042209981
0.342261485235635	0.001	-185.36093099363
0.246333663604595	1.54036557959004	-17.1499778145913
0.196022930561915	0.672904884186981	-408.919206425664
0.376223584716288	0.574902538114992	-111.900250887757
0.341712525770744	1.33506137647953	-204.945800342209
0.246853995724409	1.90603428960627	-339.402464775483
0.205257184124605	1.37415291603636	-270.044448856992
0.112888343893249	0.659257343174564	-494.660273847597
0.389693881972593	1.58729464005721	-363.129379766734
0.247559706195381	0.476926207373057	-5.99230619110108
0.37279312981689	0.001	-338.612384270618
0.138240291588012	0.328548607799474	-230.089666240153
0.293926314578855	0.870430715703792	-300.89268747622
0.159810383916074	1.83167746783728	-153.330890632049
0.258215893767565	1.09750371082224	-149.349380973683
0.331360813542647	0.694910009821207	-500
0.338213335716286	0.277685560665908	-453.140301950982
0.179387533616747	1.7256895473896	-37.4532262933469
0.297750936420051	0.574629553694605	-386.052030056538
0.181851630343804	0.944670551207421	-277.013251016735
0.282319521901923	1.54048806148793	-126.454708926979
0.215345819808346	1.41868439440742	-116.173491036992
0.355538423286375	1.1863434543399	-500
0.325587101546968	1.84014113781782	-3.26593797418394
0.1	0.428707941528222	-407.492355980963
0.226521001533806	1.05401854045606	-466.666862766741
0.270950390535618	1.45789413336499	-319.223132320345
0.233019025509739	1.01118049059958	-1
0.384576763318376	0.587139819101906	-384.180778821954
0.1	0.699349578935492	-244.032679059203
0.106718929301146	1.18280597437697	-149.297732364176
0.306816579856125	0.177046425583539	-92.4102290378568
0.332798166538925	0.796063992014992	-164.723212026379
0.240981038129478	1.02622415779164	-354.310555767377
0.235859696239623	0.550497207518334	-299.291191520983
0.342928338174003	1.13487317852654	-309.664009943172
0.185303900072177	0.499497718853684	-143.323734500728
0.359198622936016	0.60812388501326	-1
0.4	1.23063751092689	-113.953542077658
0.373053554688591	1.93983070810324	-241.132743225661
0.100646010997321	1.53773360096494	-55.5979909957803
0.312809198272988	0.281426436664956	-252.625216402545
0.271631308771644	0.427297678370855	-164.882611190601
0.305149903623666	1.8242976711239	-409.112611476048
0.195027125050529	0.185736247237848	-65.5590272262878
0.121759764651545	0.535134210871933	-35.9423385854947
0.330528108243764	1.75843763529547	-305.186125225016
0.191372918610068	1.55580580610063	-450.253954139212
